booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,meal_plan_1,meal_plan_2,no_meal_plan,required_car_parking_space,room_type_1,room_type_2,room_type_3,room_type_4,room_type_5,room_type_6,lead_time,arrival_year,arrival_month,arrival_day,Aviation,Complementary,Corporate,Offline,Online,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,canceled
INN30445,2,0,4,6,1,0,0,0,0,0,0,1,0,0,10,2018,6,12,0,0,0,0,1,0,0,0,148,0,1
INN30500,2,0,2,1,0,0,1,0,1,0,0,0,0,0,99,2018,7,16,0,0,0,0,1,0,0,0,94.5,1,1
INN30507,2,0,0,4,1,0,0,0,1,0,0,0,0,0,270,2018,4,20,0,0,0,1,0,0,0,0,80,0,0
INN30520,1,0,0,3,1,0,0,0,1,0,0,0,0,0,37,2018,10,13,0,0,0,1,0,0,0,0,95,0,0
INN30525,2,2,2,2,1,0,0,0,0,0,0,0,0,1,125,2018,6,3,0,0,0,0,1,0,0,0,187.85,1,0
INN30531,2,1,0,2,1,0,0,0,0,0,0,1,0,0,2,2018,8,24,0,0,0,0,1,0,0,0,164,1,0
INN30565,2,0,1,1,1,0,0,0,0,0,0,1,0,0,63,2018,4,2,0,0,0,0,1,0,0,0,107.1,0,0
INN30574,1,0,0,1,1,0,0,0,1,0,0,0,0,0,6,2018,3,2,0,0,0,1,0,0,0,0,65.8,0,0
INN30586,2,0,1,2,1,0,0,0,1,0,0,0,0,0,193,2018,6,20,0,0,0,1,0,0,0,0,120,0,1
INN30605,2,0,2,2,1,0,0,0,0,0,0,1,0,0,52,2018,12,9,0,0,0,0,1,0,0,0,96.9,1,0
INN30632,3,0,2,1,1,0,0,0,0,0,0,1,0,0,47,2018,9,11,0,0,0,0,1,0,0,0,168.3,1,0
INN30639,2,0,2,1,1,0,0,0,1,0,0,0,0,0,73,2018,11,27,0,0,0,1,0,0,0,0,75,0,0
INN30694,2,0,2,2,1,0,0,0,1,0,0,0,0,0,5,2018,12,30,0,0,0,0,1,0,0,0,122.48,2,0
INN30721,2,0,0,3,1,0,0,0,1,0,0,0,0,0,65,2018,2,10,0,0,0,1,0,0,0,0,60,0,0
INN30723,2,0,1,3,1,0,0,0,0,0,0,1,0,0,6,2017,9,7,0,0,0,0,1,0,0,0,77.57,1,0
INN30728,2,0,1,2,1,0,0,0,1,0,0,0,0,0,57,2018,6,10,0,0,0,1,0,0,0,0,90.67,1,0
INN30738,1,0,0,1,1,0,0,0,1,0,0,0,0,0,6,2018,5,17,0,0,0,1,0,0,0,0,90,0,0
INN30740,3,0,0,2,1,0,0,0,0,0,0,1,0,0,17,2018,12,2,0,0,0,0,1,0,0,0,157.5,2,0
INN30743,2,2,2,6,1,0,0,0,0,0,0,0,0,1,9,2018,4,8,0,0,0,0,1,0,0,0,200.75,0,1
INN30764,2,0,1,2,1,0,0,0,1,0,0,0,0,0,132,2018,7,1,0,0,0,1,0,0,0,0,72.25,0,0
INN30767,3,0,0,5,0,0,0,0,0,0,0,1,0,0,183,2018,8,16,0,0,0,0,1,0,0,0,187.5,0,1
INN30784,3,0,2,2,1,0,0,0,0,0,0,1,0,0,45,2018,3,19,0,0,0,0,1,0,0,0,124.1,2,0
INN30786,1,0,0,1,1,0,0,0,1,0,0,0,0,0,13,2018,10,26,0,0,0,1,0,0,0,0,90,1,0
INN30798,2,1,0,1,1,0,0,0,1,0,0,0,0,0,18,2018,8,20,0,0,0,0,1,0,0,0,125,1,0
INN30809,2,0,2,2,1,0,0,0,1,0,0,0,0,0,100,2018,4,17,0,0,0,1,0,0,0,0,80.75,1,0
INN30821,1,0,0,3,1,0,0,0,1,0,0,0,0,0,232,2018,8,25,0,0,0,0,1,0,0,0,90.9,0,1
INN30822,2,0,0,5,1,0,0,0,0,0,0,1,0,0,133,2018,6,21,0,0,0,1,0,0,0,0,90.95,0,0
INN30824,2,0,2,1,1,0,0,0,1,0,0,0,0,0,24,2017,12,5,0,0,1,0,0,0,0,0,50,0,0
INN30828,1,0,1,0,0,0,1,0,1,0,0,0,0,0,5,2017,11,15,0,0,0,0,1,0,0,0,73.15,0,0
INN30829,2,0,0,5,0,0,1,0,1,0,0,0,0,0,35,2018,2,9,0,0,0,0,1,0,0,0,67.5,1,1
INN30831,2,0,2,2,1,0,0,0,1,0,0,0,0,0,134,2017,12,4,0,0,0,1,0,0,0,0,65,0,0
INN30884,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,2017,10,2,0,0,0,0,1,0,0,0,226.17,1,0
INN30886,2,0,2,4,1,0,0,1,0,0,0,1,0,0,105,2018,3,20,0,0,0,0,1,0,0,0,97.12,0,0
INN30915,2,0,0,2,1,0,0,0,0,0,0,1,0,0,46,2018,3,18,0,0,0,0,1,0,0,0,112.5,0,1
INN30918,2,0,2,2,1,0,0,0,1,0,0,0,0,0,99,2017,10,30,0,0,0,1,0,0,0,0,65,0,1
INN30924,2,0,1,1,1,0,0,0,0,0,0,1,0,0,72,2018,4,2,0,0,0,0,1,0,0,0,96.3,1,0
INN30933,1,0,0,2,1,0,0,0,0,0,0,1,0,0,117,2018,5,6,0,0,0,0,1,0,0,0,114.3,1,0
INN30944,2,0,1,2,1,0,0,0,1,0,0,0,0,0,17,2017,11,13,0,0,0,1,0,0,0,0,38.67,0,0
INN30946,3,0,0,4,1,0,0,0,0,0,0,1,0,0,109,2018,8,24,0,0,0,0,1,0,0,0,152.1,0,1
INN30951,1,0,2,1,1,0,0,0,1,0,0,0,0,0,38,2018,4,3,0,0,0,0,1,0,0,0,112.5,1,0
INN30971,3,0,0,3,0,0,0,0,0,0,0,1,0,0,151,2018,8,17,0,0,0,0,1,0,0,0,204,0,1
INN30978,2,0,0,3,1,0,0,0,1,0,0,0,0,0,204,2018,5,5,0,0,0,1,0,0,0,0,100,0,1
INN30988,1,0,0,1,1,0,0,0,0,0,0,1,0,0,27,2018,5,18,0,0,0,0,1,0,0,0,120.12,1,0
INN30991,2,0,0,2,0,0,0,0,1,0,0,0,0,0,74,2017,9,18,0,0,0,1,0,0,0,0,109,0,0
INN30992,3,0,0,3,1,0,0,0,0,0,0,1,0,0,89,2018,9,20,0,0,0,0,1,0,0,0,168.3,1,0
INN30996,2,0,0,3,1,0,0,0,1,0,0,0,0,0,4,2018,7,6,0,0,0,0,1,0,0,0,151,1,0
INN31010,2,0,0,4,1,0,0,0,1,0,0,0,0,0,49,2017,12,30,0,0,0,1,0,0,0,0,71,0,0
INN31013,2,0,0,3,1,0,0,0,1,0,0,0,0,0,35,2018,10,19,0,0,0,1,0,0,0,0,85,0,0
INN31014,2,0,0,3,0,0,1,0,1,0,0,0,0,0,2,2018,12,20,0,0,0,0,1,0,0,0,79.5,1,0
INN31026,2,0,0,1,1,0,0,0,1,0,0,0,0,0,107,2018,8,17,0,0,0,1,0,0,0,0,81.25,0,0
INN31053,2,0,0,1,0,0,1,0,1,0,0,0,0,0,5,2018,8,27,0,0,0,0,1,0,0,0,139,1,1
INN31088,3,0,2,1,1,0,0,0,1,0,0,0,0,0,19,2017,10,3,0,0,0,0,1,0,0,0,118.67,1,0
INN31094,2,2,0,1,1,0,0,0,0,0,0,0,0,1,76,2018,8,13,0,0,0,0,1,0,0,0,207.9,0,1
INN31110,2,0,2,1,0,0,0,0,1,0,0,0,0,0,150,2018,1,2,0,0,0,1,0,0,0,0,101,0,0
INN31129,3,0,2,0,1,0,0,0,0,0,0,1,0,0,5,2018,4,24,0,0,0,0,1,0,0,0,152,1,0
INN31140,2,0,0,2,0,0,1,0,1,0,0,0,0,0,23,2018,9,28,0,0,0,0,1,0,0,0,129,3,0
INN31199,1,0,0,2,1,0,0,0,1,0,0,0,0,0,12,2018,1,26,0,0,1,0,0,0,0,0,80,0,0
INN31203,2,0,0,2,0,0,0,0,1,0,0,0,0,0,346,2018,9,13,0,0,0,1,0,0,0,0,115,1,1
INN31220,1,0,2,1,1,0,0,0,1,0,0,0,0,0,116,2018,2,28,0,0,0,1,0,0,0,0,76,0,0
INN31224,3,0,1,1,1,0,0,0,0,0,0,1,0,0,155,2018,7,16,0,0,0,0,1,0,0,0,137.7,1,1
INN31259,2,0,1,2,1,0,0,0,1,0,0,0,0,0,35,2018,10,28,0,0,0,1,0,0,0,0,85,1,0
INN31270,2,0,2,2,1,0,0,0,1,0,0,0,0,0,82,2018,8,14,0,0,0,0,1,0,0,0,112.1,1,0
INN31298,1,0,0,2,1,0,0,0,1,0,0,0,0,0,188,2018,6,15,0,0,0,1,0,0,0,0,130,0,1
INN31317,2,0,0,3,1,0,0,0,0,0,0,1,0,0,138,2018,6,29,0,0,0,0,1,0,0,0,109.8,1,1
INN31321,2,0,1,2,1,0,0,0,1,0,0,0,0,0,55,2018,2,26,0,0,0,0,1,0,0,0,83.3,1,0
INN31334,1,0,2,3,1,0,0,0,1,0,0,0,0,0,85,2018,3,17,0,0,0,0,1,0,0,0,73.95,0,0
INN31342,1,2,1,1,1,0,0,1,0,0,0,0,1,0,3,2018,7,30,0,1,0,0,0,0,0,0,0,1,0
INN31353,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2018,10,30,0,0,0,0,1,0,0,0,140,0,0
INN31354,2,0,0,2,1,0,0,0,0,0,0,1,0,0,43,2018,4,21,0,0,0,1,0,0,0,0,96.3,0,0
INN31366,2,0,0,3,0,0,0,0,1,0,0,0,0,0,34,2017,9,23,0,0,0,1,0,0,0,0,224.67,0,1
INN31380,2,0,2,3,1,0,0,0,1,0,0,0,0,0,36,2018,9,25,0,0,0,0,1,0,0,0,123.84,2,0
INN31385,2,0,1,3,1,0,0,0,1,0,0,0,0,0,12,2018,2,18,0,0,0,0,1,0,0,0,91,1,0
INN31388,2,0,2,5,1,0,0,0,1,0,0,0,0,0,66,2018,3,13,0,0,0,0,1,0,0,0,85.38,0,1
INN31393,2,0,0,5,0,0,0,0,1,0,0,0,0,0,230,2018,9,6,0,0,0,1,0,0,0,0,137,0,1
INN31430,2,0,2,8,1,0,0,0,1,0,0,0,0,0,133,2018,6,28,0,0,0,0,1,0,0,0,95.2,1,0
INN31438,2,0,0,1,1,0,0,0,0,0,0,1,0,0,26,2018,4,13,0,0,0,0,1,0,0,0,126,1,0
INN31455,2,0,2,2,1,0,0,0,1,0,0,0,0,0,42,2018,3,20,0,0,0,0,1,0,0,0,97.63,1,0
INN31466,2,0,2,2,1,0,0,0,1,0,0,0,0,0,18,2018,8,28,0,0,0,0,1,0,0,0,124.25,3,0
INN31471,3,0,0,2,1,0,0,0,0,0,0,1,0,0,39,2018,4,29,0,0,0,0,1,0,0,0,177,2,0
INN31477,2,0,2,1,0,0,1,0,1,0,0,0,0,0,76,2018,12,3,0,0,0,0,1,0,0,0,79.2,1,0
INN31479,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2017,9,1,0,1,0,0,0,0,0,0,0,1,0
INN31525,2,0,2,1,0,0,0,0,1,0,0,0,0,0,138,2017,8,22,0,0,0,1,0,0,0,0,94.5,0,1
INN31532,2,0,1,2,1,0,0,0,1,0,0,0,0,0,81,2018,3,25,0,0,0,1,0,0,0,0,65,0,0
INN31562,2,0,1,3,1,0,0,0,1,0,0,0,0,0,60,2017,10,12,0,0,0,1,0,0,0,0,65,1,0
INN31563,2,0,2,2,0,0,1,0,1,0,0,0,0,0,111,2018,9,11,0,0,0,0,1,0,0,0,118.8,2,1
INN31564,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,8,13,0,0,0,0,1,0,0,0,0,2,0
INN31566,1,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2018,10,10,0,0,0,0,1,0,0,0,118.58,1,0
INN31595,1,0,1,0,1,0,0,0,1,0,0,0,0,0,13,2018,4,11,0,0,0,0,1,0,0,0,95,0,1
INN31598,0,2,2,3,1,0,0,0,0,1,0,0,0,0,109,2018,12,16,0,0,0,0,1,0,0,0,77.86,2,0
INN31599,1,0,0,2,1,0,0,0,0,0,0,1,0,0,5,2018,10,11,1,0,0,0,0,0,0,0,110,0,0
INN31617,2,0,1,2,1,0,0,0,1,0,0,0,0,0,418,2018,9,26,0,0,0,1,0,0,0,0,75,0,1
INN31630,2,0,0,2,1,0,0,0,1,0,0,0,0,0,317,2018,9,15,0,0,0,1,0,0,0,0,120,0,1
INN31638,2,0,1,3,1,0,0,0,0,0,0,1,0,0,22,2018,9,15,0,0,0,0,1,0,0,0,105.64,1,0
INN31644,2,0,0,1,1,0,0,0,1,0,0,0,0,0,15,2018,11,19,0,0,0,0,1,0,0,0,105,1,0
INN31647,3,0,0,2,0,0,0,0,0,0,0,0,1,0,24,2018,10,6,0,0,0,0,1,0,0,0,229.6,0,1
INN31652,2,0,0,4,1,0,0,0,1,0,0,0,0,0,166,2018,8,17,0,0,0,0,1,0,0,0,103.7,1,1
INN31662,2,0,1,2,1,0,0,0,1,0,0,0,0,0,63,2018,4,29,0,0,0,0,1,0,0,0,126.9,1,0
INN31708,2,0,2,0,1,0,0,0,1,0,0,0,0,0,61,2017,10,4,0,0,0,1,0,0,0,0,91,0,0
INN31710,2,0,0,4,1,0,0,0,1,0,0,0,0,0,22,2017,12,8,0,0,0,1,0,0,0,0,43.5,0,0
INN31752,2,0,1,3,1,0,0,0,0,0,0,1,0,0,121,2018,8,15,0,0,0,0,1,0,0,0,125.55,1,0
INN31755,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2017,10,19,0,0,0,0,1,0,0,0,89,1,0
INN31778,2,0,2,2,1,0,0,0,1,0,0,0,0,0,115,2018,12,18,0,0,0,0,1,0,0,0,88.4,2,0
INN31782,2,0,1,1,1,0,0,0,1,0,0,0,0,0,60,2017,9,21,0,0,0,1,0,0,0,0,65,0,0
INN31798,2,0,1,2,1,0,0,0,1,0,0,0,0,0,25,2018,5,30,0,0,0,0,1,0,0,0,123,0,1
INN31814,2,0,1,0,1,0,0,0,0,0,0,0,1,0,83,2018,9,4,0,0,0,1,0,0,0,0,101.15,1,0
INN31816,2,0,0,2,1,0,0,0,1,0,0,0,0,0,4,2018,4,7,0,0,0,0,1,0,0,0,101,1,0
INN31821,2,0,2,1,1,0,0,0,0,0,0,1,0,0,55,2017,11,22,0,0,0,1,0,0,0,0,60,0,0
INN31823,1,0,2,1,1,0,0,0,1,0,0,0,0,0,116,2018,2,28,0,0,0,1,0,0,0,0,76,0,0
INN31827,1,0,0,1,1,0,0,0,1,0,0,0,0,0,10,2018,11,10,0,0,0,0,1,0,0,0,120,0,1
INN31863,2,0,1,2,0,0,1,0,1,0,0,0,0,0,12,2018,4,29,0,0,0,0,1,0,0,0,122.33,0,1
INN31868,1,0,0,2,1,0,0,0,1,0,0,0,0,0,188,2018,6,15,0,0,0,1,0,0,0,0,130,0,1
INN31871,1,0,0,3,1,0,0,0,1,0,0,0,0,0,50,2017,12,31,0,0,0,1,0,0,0,0,65.67,0,0
INN31880,1,0,0,2,1,0,0,0,1,0,0,0,0,0,2,2018,5,24,0,0,0,0,1,0,0,0,136.85,1,0
INN31885,2,0,0,2,1,0,0,0,1,0,0,0,0,0,10,2018,2,2,0,0,0,0,1,0,0,0,92,0,0
INN31915,3,0,1,2,1,0,0,0,0,0,0,1,0,0,53,2018,5,27,0,0,0,0,1,0,0,0,159.3,0,1
INN31924,2,0,1,1,0,0,0,0,1,0,0,0,0,0,301,2018,7,30,0,0,0,1,0,0,0,0,115,1,1
INN31927,2,0,0,2,1,0,0,0,0,0,0,1,0,0,96,2018,8,26,0,0,0,0,1,0,0,0,131.4,0,1
INN31930,3,0,0,3,1,0,0,0,0,0,0,1,0,0,55,2018,9,20,0,0,0,0,1,0,0,0,168.3,0,1
INN31950,2,0,2,1,0,0,0,0,1,0,0,0,0,0,138,2017,8,22,0,0,0,1,0,0,0,0,94.5,0,1
INN31971,2,0,1,3,1,0,0,0,1,0,0,0,0,0,60,2018,3,17,0,0,0,0,1,0,0,0,88.61,1,0
INN31987,2,0,2,1,1,0,0,0,0,0,0,1,0,0,66,2018,5,14,0,0,0,0,1,0,0,0,108.11,1,0
INN31991,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2018,8,1,0,0,1,0,0,0,0,0,65,1,0
INN32008,1,0,0,1,0,0,0,0,1,0,0,0,0,0,221,2018,8,12,0,0,0,1,0,0,0,0,73,0,0
INN32011,3,0,2,3,1,0,0,0,0,0,0,1,0,0,129,2018,8,11,0,0,0,0,1,0,0,0,146.7,1,0
INN32021,1,0,2,2,1,0,0,0,1,0,0,0,0,0,2,2018,5,15,0,0,0,1,0,0,0,0,66.88,0,0
INN32024,2,0,0,2,1,0,0,0,1,0,0,0,0,0,322,2018,12,9,0,0,0,1,0,0,0,0,52,0,0
INN32046,2,0,0,1,1,0,0,0,1,0,0,0,0,0,2,2018,4,27,0,0,0,0,1,0,0,0,131,1,0
INN32058,2,0,0,3,1,0,0,0,1,0,0,0,0,0,298,2018,12,27,0,0,0,0,1,0,0,0,78.3,2,0
INN32066,2,0,0,1,1,0,0,0,0,0,0,1,0,0,11,2018,11,5,0,0,0,0,1,0,0,0,140,1,1
INN32069,1,0,2,1,1,0,0,0,1,0,0,0,0,0,9,2017,11,22,0,0,1,0,0,1,0,4,65,0,0
INN32080,2,0,2,2,0,0,1,0,1,0,0,0,0,0,134,2018,5,15,0,0,0,0,1,0,0,0,89.25,1,0
INN32092,2,0,0,4,1,0,0,0,1,0,0,0,0,0,123,2018,5,4,0,0,0,0,1,0,0,0,71.6,0,0
INN32117,2,0,1,2,1,0,0,0,1,0,0,0,0,0,45,2018,3,21,0,0,0,1,0,0,0,0,85,0,0
INN32122,2,0,2,1,1,0,0,0,0,0,0,1,0,0,19,2018,2,7,0,0,0,0,1,0,0,0,82.8,2,0
INN32127,2,2,0,3,1,0,0,0,0,0,0,0,0,0,33,2018,3,22,0,0,0,0,1,0,0,0,182.85,1,0
INN32155,2,0,2,1,1,0,0,0,1,0,0,0,0,0,68,2018,10,30,0,0,0,0,1,0,0,0,96.6,1,0
INN32168,1,0,0,1,0,0,1,0,1,0,0,0,0,0,138,2018,11,12,0,0,0,0,1,0,0,0,79.2,1,1
INN32177,3,0,3,5,0,0,0,0,1,0,0,0,0,0,185,2018,10,2,0,0,0,1,0,0,0,0,150.4,0,1
INN32181,2,0,2,4,1,0,0,0,1,0,0,0,0,0,94,2017,8,1,0,0,0,0,1,0,0,0,76.5,0,0
INN32196,1,0,1,1,1,0,0,0,1,0,0,0,0,0,43,2018,4,2,0,0,0,0,1,0,0,0,107.1,0,1
INN32206,1,0,1,5,1,0,0,0,1,0,0,0,0,0,81,2018,9,5,0,0,0,1,0,0,0,0,85,0,0
INN32216,2,0,0,3,1,0,0,0,1,0,0,0,0,0,279,2018,10,12,0,0,0,1,0,0,0,0,110,0,1
INN32220,2,0,1,2,0,0,1,0,1,0,0,0,0,0,107,2018,10,21,0,0,0,0,1,0,0,0,108,1,0
INN32238,3,0,2,1,1,0,0,0,1,0,0,0,0,0,111,2018,7,24,0,0,0,1,0,0,0,0,96.9,0,1
INN32263,1,0,0,1,1,0,0,0,1,0,0,0,0,0,39,2018,12,27,0,0,0,1,0,0,0,0,65,0,0
INN32272,2,0,0,2,1,0,0,0,1,0,0,0,0,0,322,2018,12,9,0,0,0,1,0,0,0,0,52,0,0
INN32278,2,0,2,0,1,0,0,0,1,0,0,0,0,0,68,2018,12,4,0,0,0,1,0,0,0,0,75,0,0
INN32283,1,0,2,2,1,0,0,0,1,0,0,0,0,0,115,2018,2,27,0,0,0,1,0,0,0,0,76,0,0
INN32291,2,0,1,1,1,0,0,0,1,0,0,0,0,0,3,2017,9,19,0,0,1,0,0,0,0,0,120,0,1
INN32293,2,0,2,2,1,0,0,0,0,0,0,1,0,0,150,2018,7,30,0,0,0,0,1,0,0,0,123.3,0,1
INN32304,2,0,0,3,1,0,0,0,1,0,0,0,0,0,52,2018,12,29,0,0,0,0,1,0,0,0,122.4,1,0
INN32307,3,0,2,3,1,0,0,0,1,0,0,0,0,0,148,2018,7,21,0,0,0,0,1,0,0,0,133.45,2,0
INN32323,1,0,6,15,1,0,0,0,0,0,0,1,0,0,17,2018,2,19,0,0,0,0,1,0,0,0,103.39,1,1
INN32326,2,0,2,1,1,0,0,0,1,0,0,0,0,0,88,2018,4,2,0,0,0,0,1,0,0,0,87.3,0,1
INN32341,2,0,0,4,0,0,1,0,1,0,0,0,0,0,93,2018,6,14,0,0,0,0,1,0,0,0,128.78,0,1
INN32365,2,0,2,1,1,0,0,0,1,0,0,0,0,0,275,2018,10,1,0,0,0,0,1,0,0,0,106.2,0,1
INN32378,2,0,0,1,1,0,0,0,1,0,0,0,0,0,12,2018,11,26,0,0,0,1,0,1,0,4,75,1,0
INN32405,2,0,1,2,1,0,0,0,1,0,0,0,0,0,121,2018,6,24,0,0,0,1,0,0,0,0,90,0,1
INN32411,2,0,0,1,1,0,0,0,1,0,0,0,0,0,16,2018,6,23,0,0,0,0,1,0,0,0,101,1,0
INN32415,2,0,0,3,1,0,0,0,1,0,0,0,0,0,44,2018,2,17,0,0,0,1,0,0,0,0,75,0,0
INN32426,2,1,0,1,1,0,0,0,1,0,0,0,0,0,32,2018,3,22,0,0,0,0,1,0,0,0,115.2,2,0
INN32427,1,0,1,0,1,0,0,0,1,0,0,0,0,0,30,2018,8,28,0,0,0,0,1,0,0,0,104.4,0,1
INN32457,1,0,2,2,1,0,0,0,0,0,0,1,0,0,2,2018,10,8,1,0,0,0,0,1,0,1,110,0,0
INN32460,1,0,0,2,1,0,0,0,1,0,0,0,0,0,32,2017,11,20,0,0,0,1,0,0,0,0,73,0,0
INN32478,2,0,2,1,0,0,1,0,1,0,0,0,0,0,15,2018,3,5,0,0,0,0,1,0,0,0,84.33,0,0
INN32524,2,0,1,2,0,0,1,0,1,0,0,0,0,0,57,2018,4,11,0,0,0,0,1,0,0,0,94.5,0,1
INN32525,2,0,0,3,1,0,0,0,1,0,0,0,0,0,5,2018,6,2,0,0,0,0,1,0,0,0,137.67,0,1
INN32546,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,2018,3,8,0,0,0,0,1,0,0,0,83.03,0,0
INN32555,3,0,0,3,1,0,0,0,0,0,0,1,0,0,55,2018,8,16,0,0,0,0,1,0,0,0,168.3,0,1
INN32567,2,0,0,2,1,0,0,0,1,0,0,0,0,0,3,2017,9,3,0,0,0,0,1,0,0,0,114.5,0,0
INN32598,1,0,0,2,1,0,0,0,1,0,0,0,0,0,32,2017,11,20,0,0,0,1,0,0,0,0,73,0,0
INN32609,1,0,2,2,1,0,0,1,1,0,0,0,0,0,4,2018,2,7,0,0,0,0,1,0,0,0,76.22,1,0
INN32625,2,0,0,3,1,0,0,0,0,0,0,1,0,0,102,2018,5,19,0,0,0,0,1,0,0,0,140.4,0,0
INN32629,3,0,0,3,1,0,0,0,0,0,0,1,0,0,45,2018,8,30,0,0,0,0,1,0,0,0,151.2,2,0
INN32643,2,0,2,0,0,0,0,0,1,0,0,0,0,0,275,2018,4,17,0,0,0,1,0,0,0,0,110,0,1
INN32650,2,0,0,1,1,0,0,0,0,0,0,1,0,0,16,2018,5,19,0,0,0,1,0,0,0,0,124.8,0,0
INN32651,2,0,1,2,1,0,0,0,1,0,0,0,0,0,5,2017,10,19,0,0,0,1,0,0,0,0,90,0,0
INN32674,2,0,0,2,0,0,1,0,1,0,0,0,0,0,71,2018,11,18,0,0,0,0,1,0,0,0,88,0,1
INN32677,2,0,1,2,0,0,1,0,1,0,0,0,0,0,229,2018,12,9,0,0,0,0,1,0,0,0,67.5,0,1
INN32694,1,0,1,4,1,0,0,0,0,0,0,1,0,0,143,2018,9,21,0,0,0,0,1,0,0,0,143.1,1,1
INN32700,2,0,1,2,1,0,0,0,1,0,0,0,0,0,37,2018,3,7,0,0,0,0,1,0,0,0,83.9,1,0
INN32709,1,0,2,1,1,0,0,0,1,0,0,0,0,0,1,2018,2,28,0,0,0,1,0,0,0,0,60,0,1
INN32714,2,0,0,3,1,0,0,0,1,0,0,0,0,0,112,2018,6,2,0,0,0,1,0,0,0,0,120,1,0
INN32721,2,0,0,2,1,0,0,0,1,0,0,0,0,0,239,2018,7,12,0,0,0,0,1,0,0,0,107,1,1
INN32724,2,1,4,6,1,0,0,0,1,0,0,0,0,0,293,2018,12,25,0,0,0,0,1,0,0,0,93.67,0,1
INN32725,2,0,1,3,1,0,0,0,1,0,0,0,0,0,107,2018,5,5,0,0,0,0,1,0,0,0,81.76,1,0
INN32749,2,0,0,2,0,0,1,0,1,0,0,0,0,0,35,2017,10,7,0,0,0,0,1,0,0,0,66.53,1,0
INN32753,2,0,0,4,1,0,0,0,0,0,0,1,0,0,3,2018,2,16,0,0,0,0,1,0,0,0,106,0,1
INN32755,1,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2018,2,15,0,0,1,0,0,0,0,0,65,0,1
INN32769,1,0,1,1,0,0,1,0,1,0,0,0,0,0,44,2018,11,19,0,0,0,0,1,0,0,0,87.2,0,1
INN32787,3,0,2,2,1,0,0,0,0,0,0,1,0,0,26,2018,4,10,0,0,0,0,1,0,0,0,153,0,1
INN32810,1,0,0,1,1,0,0,0,1,0,0,0,0,0,5,2018,2,10,0,0,0,0,1,0,0,0,86,0,0
INN32842,3,0,2,2,1,0,0,0,0,0,0,1,0,0,92,2018,7,17,0,0,0,0,1,0,0,0,137.7,0,0
INN32849,2,0,0,2,0,0,1,0,1,0,0,0,0,0,35,2018,3,4,0,0,0,0,1,0,0,0,73.1,1,0
INN32865,2,2,0,3,1,0,0,0,0,0,0,0,0,1,36,2018,9,15,0,0,0,0,1,0,0,0,207.9,3,0
INN32874,2,2,2,4,1,0,0,0,0,0,0,0,0,1,43,2017,10,21,0,0,0,0,1,0,0,0,166.5,1,0
INN32885,1,0,1,2,0,0,0,0,0,0,0,1,0,0,68,2018,8,19,0,0,0,0,1,0,0,0,183.6,0,1
INN32889,3,0,1,3,1,0,0,0,0,0,0,1,0,0,53,2018,11,10,0,0,0,0,1,0,0,0,134.45,3,0
INN32890,2,0,0,1,0,0,0,0,1,0,0,0,0,0,83,2017,9,30,0,0,0,1,0,0,0,0,112.2,0,0
INN32892,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,2018,10,1,0,0,0,0,1,0,0,0,150,1,0
INN32896,1,0,1,2,1,0,0,0,1,0,0,0,0,0,161,2018,4,22,0,0,0,1,0,0,0,0,71,0,0
INN32899,2,0,0,1,0,0,1,0,1,0,0,0,0,0,3,2018,1,6,0,0,0,0,1,0,0,0,77,0,0
INN32911,2,0,0,1,1,0,0,0,1,0,0,0,0,0,13,2018,6,23,0,0,0,0,1,0,0,0,91,0,0
INN32949,2,0,1,3,1,0,0,0,1,0,0,0,0,0,121,2018,5,2,0,0,0,0,1,0,0,0,99.45,1,0
INN32988,2,0,1,3,0,0,1,0,1,0,0,0,0,0,100,2018,5,2,0,0,0,0,1,0,0,0,91.38,1,0
INN32996,2,0,0,2,1,0,0,0,0,0,0,1,0,0,2,2018,9,30,0,0,0,0,1,0,0,0,209.5,2,0
INN33013,1,0,0,2,1,0,0,0,1,0,0,0,0,0,192,2018,6,24,0,0,0,1,0,0,0,0,95,0,0
INN33015,2,0,2,5,1,0,0,0,1,0,0,0,0,0,173,2018,9,13,0,0,0,0,1,0,0,0,126.9,1,1
INN33039,2,0,0,3,1,0,0,0,1,0,0,0,0,0,96,2017,12,29,0,0,0,1,0,0,0,0,70,0,0
INN33051,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2018,6,21,0,0,0,0,1,0,0,0,129,1,0
INN33068,2,0,0,2,0,0,1,0,1,0,0,0,0,0,6,2018,3,22,0,0,0,0,1,0,0,0,89,0,1
